text,sentype,SnowNLP,positive_NRC,negative_NRC,anger(3),anticipation(1),disgust(2),fear(5),joy(4),sadness(6),surprise(7),trust
"['C感叹不止地说。\n', '“枣堆上都插着红旗哩……”\n', 'B闭住眼睛，忘情地回忆说。\n']",other,0.4513767920818236,0,0,0,0,0,0,0,0,0,0
"['B闭住眼睛，忘情地回忆说。\n', '“说这些顶球哩！现在看金光亮的泡桐树怎么处理呀？”\n', 'A打断了那两个人对“革命岁月”的美好回忆。\n']",other,0.7918691088253332,0,0,0,1,0,1,0,0,0,0
"['B说：\n', '“如果是过去的话，一绳子把这个地主的孝子贤孙捆起来！” \n', '“你就说现在吧！”\n']",把字句,0.8314352238908619,0,0,0,0,0,0,0,0,0,0
"['“如果是过去的话，一绳子把这个地主的孝子贤孙捆起来！” \n', '“你就说现在吧！”\n', 'C插嘴说。\n']",陈述句,0.39041446358519516,0,0,0,0,0,0,0,0,0,0
"['D插嘴说。\n', '“现在……”\n', 'C想了一下，“现在人家外面都兴罚款……” \n']",other,0.6382252559726964,0,0,0,0,0,0,0,0,0,0
"['C想了一下，“现在人家外面都兴罚款……” \n', '“对，好办法！咱们也按改革来，罚款！限他金光亮十天时间刨泡桐树；如果不刨，一棵树一年罚十五块！”\n', 'B象当年一样有气派地说。\n']",比较句,0.9999618374839927,2,1,1,2,0,1,1,1,1,1
"['他婉言对C说：\n', '“你回去劝劝你哥，他有的是栽树地方，栽到责任田里，这以后是谁的？” \n', '世事一变，都是公家的！\n']",疑问词问句,0.016932016041759423,0,0,0,0,0,0,0,0,0,0
"['A又提起另一件事，说：\n', '“这两年我最头疼的是新建家的人窑顶上留水沟的问题。过去都是集体的地，水沟走哪里都行。而现在地分到个人手里，谁也不愿让别人的水沟走自己地里。可有些水沟不经另外人的地，就只能让山水在自己窑面子上往下流……E，你看这有个什么办法可以解决？” \n', '“过去这些事还要咱两个管哩？C就解决了！现在咱不管！让他们到石圪节乡上打官司之！”\n']",疑问词问句,0.006076401503528062,1,2,1,1,0,2,1,2,0,1
"['“这两年我最头疼的是新建家的人窑顶上留水沟的问题。过去都是集体的地，水沟走哪里都行。而现在地分到个人手里，谁也不愿让别人的水沟走自己地里。可有些水沟不经另外人的地，就只能让山水在自己窑面子上往下流……E，你看这有个什么办法可以解决？” \n', '“过去这些事还要咱两个管哩？C就解决了！现在咱不管！让他们到石圪节乡上打官司之！”\n', 'E怨气十足地说。\n']",other,0.29440318755911365,0,1,1,0,0,0,0,0,0,0
"['D怨气十足地说。\n', '“还有哩！”\n', 'C补充说，“现在有人把坟往水地里扎……” \n']",other,0.5262327818078083,0,0,0,0,0,0,0,0,0,0
"['她也停止了找鞋，不解地看着丈夫。\n', '“你先把胶鞋换上，那双鞋……”\n', 'B吞吞吐吐说。\n']",把字句,0.5110739110727806,1,0,0,0,0,0,0,0,0,0
"['B吞吞吐吐说。\n', '“怎么啦？”\n', '她开口问。\n']",other,0.5262327818078083,0,0,0,0,0,0,0,0,0,0
"['她开口问。\n', '“那双鞋……让我拆开了……还没弄好。”\n', 'A仍然有点咄呐。\n']",other,0.3902916046438992,1,0,0,1,0,0,1,0,1,1
"['B仍然有点咄呐。\n', '“拆开干啥？”\n', 'A越来越莫名其妙。\n']",疑问词问句,0.1710606195926233,0,0,0,0,0,0,0,0,0,0
"['B低倾下头，说：\n', '“我想学钉鞋，因此……”“钉……鞋？”\n', 'A还是反应不过来丈夫究竟是怎么去了。\n']",陈述句,0.17693826910601185,0,0,0,0,0,0,0,0,0,0
"['A还是反应不过来丈夫究竟是怎么去了。\n', '“嗯……我让过去一个开车的朋友捎着买了一套钉鞋工具。” \n', '“咱们就那么几双鞋，破了再买新的，何必专门买个工具钉呢！” \n']",other,0.6273292318250803,1,0,0,0,0,0,1,0,0,1
"['“嗯……我让过去一个开车的朋友捎着买了一套钉鞋工具。” \n', '“咱们就那么几双鞋，破了再买新的，何必专门买个工具钉呢！” \n', '“我不是要钉咱们的鞋。我准备学会钉鞋后，办个营业执照，到街上去做这营生……” \n']",疑问词问句,0.12779062879665826,0,0,0,0,0,0,0,0,0,0
"['“咱们就那么几双鞋，破了再买新的，何必专门买个工具钉呢！” \n', '“我不是要钉咱们的鞋。我准备学会钉鞋后，办个营业执照，到街上去做这营生……” \n', '啊啊，原来是这样！\n']",是字句,0.19442981003402737,1,1,0,1,0,0,0,0,0,1
"['她走过来，手托在丈夫轮椅的扶手上，惊讶地看着他，问：\n', '“你这是为什么？” \n', 'B仍然低垂着头，说：\n']",疑问词问句,0.5262327818078083,0,0,0,0,0,0,0,0,0,0
"['B仍然低垂着头，说：\n', '“看咱们的乐乐出生后，我感到幸福，又感到痛苦。幸福在于我有了儿子。我想不到自己成了这个样子，还会有这么大的福气……可是我心里又太痛苦了，我是这样一个废物父亲！叶，一个不能养活自己孩子的父亲，有什么脸面对孩子！有什么脸活在这世上？再说，我父母亲总有一天会离开人世间，到时，怎么能让你一个人养活我和孩子呢？想到这些，我的心就象锥扎一般！”因此，我盘算来盘算去，总得要学着做个什么，赚点钱，也减轻你的一些负担。我寻思，其它活我干不成，但钉鞋主要靠两只手而不需要动腿；我的两只手劲大着哩，这你也知道……所以我瞒着你和父母，偷着让人买了钉鞋工具，在家里先练着……” \n', 'A蹲在他面前，两只手搭在他的断腿上，静静地听他说。\n']",反问句,0.9999999998858979,6,4,4,7,2,3,4,3,4,7
"['“你不要这样，”她说。\n', '“到任何时候，我都能养活了你和孩子。你现在身体不行，能帮我料理点家务就满好了。”\n', '“我知道，你和我父母亲都不愿我去干这营生！你们都是领导人，有身份的人，而我却蹲在街头当个钉鞋匠，会给你们丢脸的……可是，我再干不了其它活哇！叶，让我一辈子这样闲呆着，还不如让我一死了事！”\n']",other,0.9907521954980733,1,0,0,1,0,0,1,0,1,1
"['“到任何时候，我都能养活了你和孩子。你现在身体不行，能帮我料理点家务就满好了。”\n', '“我知道，你和我父母亲都不愿我去干这营生！你们都是领导人，有身份的人，而我却蹲在街头当个钉鞋匠，会给你们丢脸的……可是，我再干不了其它活哇！叶，让我一辈子这样闲呆着，还不如让我一死了事！”\n', 'B的脸在骤烈地抽搐着，扭向了一边。\n']",陈述句,0.14062016760999985,1,0,0,0,0,0,0,0,0,0
"['她用手拢了拢他额前的头发，说：\n', '“别担心，我给他们做工作……” \n', '这时候，她站起来，说：\n']",祈使句,0.8047951584528463,2,1,0,1,0,1,0,1,0,0
"['这时候，她站起来，说：\n', '“走，让我看看你把我那双鞋破坏成啥样了！” \n', '李向前抬起头不好意思地笑了，说：\n']",疑问词问句,0.1572230424141633,0,1,1,0,1,1,0,1,1,0
"['B抬起头不好意思地笑了，说：\n', '“你要是迟回来十分钟，我就会把你的鞋重新钉好的。” \n', '于是，A推着丈夫，来到了客厅。\n']",把字句,0.1229152268378203,0,0,0,0,0,0,0,0,0,0
"['A不免饶有兴致地拉了把小凳坐在丈夫面前，说：\n', '“你钉，叫我看看你的手艺怎样了！” \n', 'B立刻摆开架势，操起工具，开始为妻子“表演”。\n']",疑问词问句,0.5095171698837617,1,0,0,0,0,0,0,0,0,0
"['B把鞋递给她，舌头舔了舔嘴唇，不好意思地说：\n', '“你试试，看什么地方不合适？” \n', 'A把脚上的泥鞋脱掉，穿上了那双被“钉好”的灰布鞋，站起走了几步，高兴地说：\n']",疑问词问句,0.8300814686836888,1,0,0,1,0,1,0,0,0,0
"['A把脚上的泥鞋脱掉，穿上了那双被“钉好”的灰布鞋，站起走了几步，高兴地说：\n', '“和原来一样合脚！”\n', '有什么能比得上妻子的夸奖更令他兴奋呢？\n']",比较句,0.28194871518727005,1,0,0,0,0,0,0,0,0,0
"['他们当然表示了反对的态度。\n', '“家里又不是没钱花嘛！我和你爸除过你们，这辈子还有什么牵挂！只要你们需要，你们就尽量花，何必……”\n', 'C着急地对儿媳妇说。\n']",疑问词问句,0.3117336148823221,0,0,0,0,0,0,0,0,0,0
"['C着急地对儿媳妇说。\n', '“不是钱的问题……”\n', 'B说。\n']",是字句,0.26333200224294595,1,1,1,1,0,1,1,1,1,1
"['B说。\n', '“那是？”\n', 'D瞪大了眼睛。\n']",是字句,0.5262327818078083,0,0,0,0,0,0,0,0,0,0
"['她也停止了找鞋，不解地看着丈夫。\n', '“你先把胶鞋换上，那双鞋……”\n', 'B吞吞吐吐说。\n']",把字句,0.5110739110727806,1,0,0,0,0,0,0,0,0,0
"['B吞吞吐吐说。\n', '“怎么啦？”\n', '她开口问。\n']",other,0.5262327818078083,0,0,0,0,0,0,0,0,0,0
"['她开口问。\n', '“那双鞋……让我拆开了……还没弄好。”\n', 'A仍然有点咄呐。\n']",other,0.3902916046438992,1,0,0,1,0,0,1,0,1,1
"['B仍然有点咄呐。\n', '“拆开干啥？”\n', 'A越来越莫名其妙。\n']",疑问词问句,0.1710606195926233,0,0,0,0,0,0,0,0,0,0
"['B低倾下头，说：\n', '“我想学钉鞋，因此……”\n', '“钉……鞋？”\n']",陈述句,0.5135645623668905,0,0,0,0,0,0,0,0,0,0
"['“我想学钉鞋，因此……”\n', '“钉……鞋？”\n', 'A还是反应不过来丈夫究竟是怎么去了。\n']",other,0.2852014925046922,0,0,0,0,0,0,0,0,0,0
"['A还是反应不过来丈夫究竟是怎么去了。\n', '“嗯……我让过去一个开车的朋友捎着买了一套钉鞋工具。” \n', '“咱们就那么几双鞋，破了再买新的，何必专门买个工具钉呢！” \n']",other,0.6273292318250803,1,0,0,0,0,0,1,0,0,1
"['“嗯……我让过去一个开车的朋友捎着买了一套钉鞋工具。” \n', '“咱们就那么几双鞋，破了再买新的，何必专门买个工具钉呢！” \n', '“我不是要钉咱们的鞋。我准备学会钉鞋后，办个营业执照，到街上去做这营生……” \n']",疑问词问句,0.12779062879665826,0,0,0,0,0,0,0,0,0,0
"['“咱们就那么几双鞋，破了再买新的，何必专门买个工具钉呢！” \n', '“我不是要钉咱们的鞋。我准备学会钉鞋后，办个营业执照，到街上去做这营生……” \n', '啊啊，原来是这样！\n']",是字句,0.19442981003402737,1,1,0,1,0,0,0,0,0,1
"['她走过来，手托在丈夫轮椅的扶手上，惊讶地看着他，问：\n', '“你这是为什么？” \n', 'B仍然低垂着头，说：\n']",疑问词问句,0.5262327818078083,0,0,0,0,0,0,0,0,0,0
"['“你不要这样，”她说。\n', '“到任何时候，我都能养活了你和孩子。你现在身体不行，能帮我料理点家务就满好了。”\n', '“我知道，你和我父母亲都不愿我去干这营生！你们都是领导人，有身份的人，而我却蹲在街头当个钉鞋匠，会给你们丢脸的……可是，我再干不了其它活哇！叶，让我一辈子这样闲呆着，还不如让我一死了事！”\n']",other,0.9907521954980733,1,0,0,1,0,0,1,0,1,1
"['“到任何时候，我都能养活了你和孩子。你现在身体不行，能帮我料理点家务就满好了。”\n', '“我知道，你和我父母亲都不愿我去干这营生！你们都是领导人，有身份的人，而我却蹲在街头当个钉鞋匠，会给你们丢脸的……可是，我再干不了其它活哇！叶，让我一辈子这样闲呆着，还不如让我一死了事！”\n', 'B的脸在骤烈地抽搐着，扭向了一边。\n']",陈述句,0.14062016760999985,1,0,0,0,0,0,0,0,0,0
"['她用手拢了拢他额前的头发，说：\n', '“别担心，我给他们做工作……” \n', '这时候，她站起来，说：\n']",祈使句,0.8047951584528463,2,1,0,1,0,1,0,1,0,0
"['这时候，她站起来，说：\n', '“走，让我看看你把我那双鞋破坏成啥样了！” \n', '李向前抬起头不好意思地笑了，说：\n']",疑问词问句,0.1572230424141633,0,1,1,0,1,1,0,1,1,0
"['B抬起头不好意思地笑了，说：\n', '“你要是迟回来十分钟，我就会把你的鞋重新钉好的。” \n', '于是，A推着丈夫，来到了客厅。\n']",把字句,0.1229152268378203,0,0,0,0,0,0,0,0,0,0
"['A不免饶有兴致地拉了把小凳坐在丈夫面前，说：\n', '“你钉，叫我看看你的手艺怎样了！” \n', 'B立刻摆开架势，操起工具，开始为妻子“表演”。\n']",疑问词问句,0.5095171698837617,1,0,0,0,0,0,0,0,0,0
"['B把鞋递给她，舌头舔了舔嘴唇，不好意思地说：\n', '“你试试，看什么地方不合适？” \n', 'A把脚上的泥鞋脱掉，穿上了那双被“钉好”的灰布鞋，站起走了几步，高兴地说：\n']",疑问词问句,0.8300814686836888,1,0,0,1,0,1,0,0,0,0
"['A把脚上的泥鞋脱掉，穿上了那双被“钉好”的灰布鞋，站起走了几步，高兴地说：\n', '“和原来一样合脚！”\n', '有什么能比得上妻子的夸奖更令他兴奋呢？\n']",比较句,0.28194871518727005,1,0,0,0,0,0,0,0,0,0
"['他们当然表示了反对的态度。\n', '“家里又不是没钱花嘛！我和你爸除过你们，这辈子还有什么牵挂！只要你们需要，你们就尽量花，何必……”\n', 'C着急地对儿媳妇说。\n']",疑问词问句,0.3117336148823221,0,0,0,0,0,0,0,0,0,0
"['C着急地对儿媳妇说。\n', '“不是钱的问题……”\n', 'B说。\n']",是字句,0.26333200224294595,1,1,1,1,0,1,1,1,1,1
"['B说。\n', '“那是？”\n', 'D瞪大了眼睛。\n']",是字句,0.5262327818078083,0,0,0,0,0,0,0,0,0,0
"['C看了这个砖厂的阵势，问：\n', '“这砖厂赚了钱，你还准备干什么？” \n', 'B还没来得及想更长远的事，就说：\n']",疑问词问句,0.010615229060186748,1,0,0,1,0,0,0,0,0,1
"['B还没来得及想更长远的事，就说：\n', '“到时再看吧，说不定还可以办个什么罐头加工厂……” \n', 'C不以为然地笑了，说：\n']",疑问词问句,0.3583725632377529,0,0,0,0,0,0,0,0,0,0
